country_code, year, co2(tonnes), gdp(USD), pop_rel, pop_tot, electric_sources(Kwh)
TCD,1973,161216,647199482.828061,2.398851606,3907889,
TCD,1974,150224,652532796.066703,2.327728042,3999921,
TCD,1975,183200,864602103.303151,2.191919724,4088564,
TCD,1976,183200,866044961.048205,2.047374375,4173135,
TCD,1977,197856,935360466.351397,1.948549279,4255248,
TCD,1978,194192,1113920122.61212,1.909691498,4337291,
TCD,1979,201520,1004316495.11165,1.951058437,4422745,
TCD,1980,208848,1033002401.82546,2.0518389,4514430,
TCD,1981,208848,876937559.725038,2.156673741,4612849,
TCD,1982,205184,834369860.427292,2.257364652,4718162,
TCD,1983,205184,832415805.956327,2.390757357,4832321,
TCD,1984,216176,919103735.322921,2.558639024,4957558,
TCD,1985,179536,1033069709.99507,2.74250874,5095401,
TCD,1986,186864,1067828247.23577,2.937205064,5247283,
TCD,1987,197856,1163426850.65015,3.10647833,5412847,
TCD,1988,65952,1482597298.88718,3.213717761,5589626,
TCD,1989,102592,1433686309.83642,3.243884619,5773920,
TCD,1990,142896,1738605558.05432,3.226474392,5963252,
TCD,1991,65952,1877138041.64308,3.198650692,6157079,
TCD,1992,84272,1881847676.80752,3.191444906,6356748,
TCD,1993,91600,1463251055.40068,3.207136433,6563922,
TCD,1994,102592,1179837954.72193,3.254410947,6781053,
TCD,1995,109920,1445919969.89272,3.322598594,7010145,
TCD,1996,124576,1607345450.04578,3.377755701,7250975,
TCD,1997,142896,1544689502.82472,3.423270287,7503493,
TCD,1998,150224,1744794457.276,3.490769651,7770048,
TCD,1999,161216,1534673583.2487,3.583490768,8053536,
TCD,2000,175872,1385058161.76746,3.682718582,8355654,
TCD,2001,172208,1710843360.64955,3.785852882,8678051,
TCD,2002,168544,1997005786.54118,3.856233291,9019233,
TCD,2003,381056,2742815194.54993,3.85716413,9373916,
TCD,2004,377392,4422855929.21428,3.777276578,9734767,
TCD,2005,399376,6649307057.03314,3.649829765,10096633,
TCD,2006,406704,7428701809.40597,3.50814667,10457124,
TCD,2007,461664,8650138068.63161,3.393016334,10818024,
TCD,2008,509296,10393834720.852,3.32337145,11183588,
TCD,2009,490976,9290728773.35723,3.311623295,11560147,
TCD,2010,516624,10668102734.8132,3.334642775,11952136,
TCD,2011,538608,12172309522.6171,3.363545784,12360989,
TCD,2012,595686.03,12367363677.6199,3.370758938,12784750,
TCD,2013,680574.12,12953535495.8781,3.350985214,13220424,
TCD,2014,707132.74,13940768065.6063,3.296945541,13663559,
TCD,2015,713455.87,10950392219.9104,3.222050147,14110975,
TGO,1961,91600,126396469.707058,1.070670468,1597526,
TGO,1962,87936,132237441.630863,0.948771415,1612755,
TGO,1963,106256,143255784.510751,1.171774152,1631764,
TGO,1964,131904,166104067.630043,1.840398021,1662073,
TGO,1965,131904,187300336.365369,2.762626136,1708630,
TGO,1966,179536,216136263.912497,3.756135118,1774029,
TGO,1967,197856,231706475.464114,4.486971162,1855442,
TGO,1968,194192,241956910.658103,4.753998235,1945780,
TGO,1969,241824,267732446.378413,4.478719265,2034907,
TGO,1970,274800,253976626.166639,3.885147295,2115522,
TGO,1971,315104,286537524.990331,3.261716693,2185662,0
TGO,1972,404861.28,335677636.893737,2.793621419,2247582,0
TGO,1973,411505.64,406479906.159652,2.450744254,2303345,0
TGO,1974,390268.76,560437742.594972,2.286682352,2356622,0
TGO,1975,311440,617321669.390877,2.258255488,2410446,0
TGO,1976,322432,619375134.18051,2.214591039,2464423,0
TGO,1977,461664,777435020.475847,2.168870939,2518457,0
TGO,1978,355408,824263841.539264,2.270474345,2576292,0
TGO,1979,1381328,891775906.631014,2.544845234,2642696,0
TGO,1980,793297.5,1136408814.19692,2.914068043,2720839,0
TGO,1981,705296.11,962347000.991788,3.306485433,2812307,0
TGO,1982,816611.19,821651918.724626,3.60773472,2915620,0
TGO,1983,622474.58,765746590.616849,3.748062012,3026973,0
TGO,1984,693301.41,718148959.610872,3.692908011,3140846,0
TGO,1985,657410.67,762359722.701402,3.508361266,3252994,0
TGO,1986,845832.5,1060911735.26065,3.327011849,3363042,0
TGO,1987,922622.09,1249099130.02277,3.180969963,3471739,0
TGO,1988,960906.92,1378847487.41137,2.999966645,3577468,0
TGO,1989,1021393.77,1352949662.75172,2.786798656,3678567,0
TGO,1990,972673.97,1628427515.41881,2.569484027,3774312,0
TGO,1991,1048466.69,1602299862.9243,2.322389832,3862992,0
TGO,1992,1030669.72,1692959110.18022,2.123631955,3945905,0
TGO,1993,1068922.81,1233496846.33493,2.085302845,4029053,0
TGO,1994,1004920.42,982624324.505898,2.2471306,4120616,0
TGO,1995,1174741,1309382885.33029,2.532210952,4226291,0
TGO,1996,1265171,1465448290.34132,2.857631845,4348805,0
TGO,1997,878986,1498950899.08774,3.104941845,4485951,0
TGO,1998,1289967,1587345950.9743,3.213450917,4632446,0
TGO,1999,1850434,1576094566.48548,3.144924362,4780448,0
TGO,2000,1331372,1488185772.47585,2.966857997,4924402,0
TGO,2001,1158913,1481141849.98469,2.767082098,5062567,1000000
TGO,2002,1322471,1698678686.38235,2.621383408,5197031,1000000
TGO,2003,1804731,2111093197.99043,2.538361743,5330639,2000000
TGO,2004,1743929,2255942249.33218,2.539900508,5467766,2000000
TGO,2005,1721591,2280575830.08337,2.597288842,5611640,2000000
TGO,2006,1500506,2349495620.59025,2.659433782,5762880,3000000
TGO,2007,1516752,2659095101.10026,2.69597392,5920359,10000000
TGO,2008,1522778,3310277926.58997,2.716994889,6083420,2000000
TGO,2009,2740838,3365711796.38206,2.714801699,6250835,4000000
TGO,2010,2599362,3429461495.41335,2.696455516,6421679,4000000
TGO,2011,2507584,3872459249.74631,2.677515307,6595943,5000000
TGO,2012,2292573,3873308389.30006,2.660849964,6773807,5000000
TGO,2013,2236120,4321655656.33177,2.635744685,6954721,5000000
TGO,2014,2219738,4574986536.90791,2.601149524,7137997,5000000
TGO,2015,2640302.26,4180866177.03946,2.560945092,7323158,5000000
THA,1961,4140715.25,3034043574.06071,2.973823148,28224187,
THA,1962,5026779.22,3308912796.93487,2.990360262,29080938,
THA,1963,5561604.35,3540403456.55305,3.000936326,29966865,
THA,1964,7470280.91,3889129942.30769,3.005330556,30881138,
THA,1965,7440196.3,4388937649.03846,3.003303783,31822660,
THA,1966,9465437.39,5279230817.30769,2.991844339,32789130,
THA,1967,12150139.05,5638461442.30769,2.973629914,33778799,
THA,1968,17075663.48,6081009427.88461,2.953713132,34791409,
THA,1969,14540026.9,6695336567.30769,2.93338785,35827092,
THA,1970,15352543.42,7086538437.5,2.908801763,36884536,
THA,1971,19221103.39,7375000024.03846,2.882693945,37963278,0
THA,1972,21805480.4,8177884552.88461,2.844383525,39058603,0
THA,1973,24420239.18,10838587357.7466,2.779790764,40159582,0
THA,1974,24210529.42,13703000530.0587,2.684638362,41252324,0
THA,1975,24371507.7,14882747955.0328,2.570147518,42326312,0
THA,1976,28716186.89,16985211146.0238,2.452666848,43377271,0
THA,1977,32064887.57,19779315170.0237,2.343683933,44405904,0
THA,1978,34946967.89,24006570178.1561,2.242773571,45413080,0
THA,1979,36586477.76,27371699082.7126,2.153709096,46401754,0
THA,1980,39956233.06,32353440726.8856,2.074625798,47374472,0
THA,1981,37816773.22,34846107862.3673,1.989186969,48326274,0
THA,1982,37635582.86,36589797857.4006,1.905376948,49255900,0
THA,1983,42117303.97,40042826244.2337,1.846629211,50173924,0
THA,1984,45555747.42,41797592963.4424,1.818861213,51094868,0
THA,1985,48230369.82,38900692712.1496,1.80768501,52026901,0
THA,1986,49223371.52,43096746122.4614,1.815534636,52980094,0
THA,1987,56306165.36,50535438696.4094,1.806508222,53945881,0
THA,1988,66202872.66,61667199834.7428,1.737753361,54891520,0
THA,1989,77784244.08,72250877410.3183,1.59161076,55772169,0
THA,1990,89390102.02,85343063965.9182,1.399496742,56558186,1000000
THA,1991,98365594.92,98234695722.0341,1.185135837,57232465,1000000
THA,1992,108076713.8,111452869378.467,1.005812493,57811021,1000000
THA,1993,122865944.9,128889318946.587,0.907035869,58337773,1000000
THA,1994,136844214,146683499005.964,0.91713304,58875269,1000000
THA,1995,158457068.5,169278753531.98,1.00050231,59467274,289000000
THA,1996,177264411.7,183035114648.4,1.108583391,60130186,862000000
THA,1997,183045934.3,150180619366.605,1.18436686,60846582,345000000
THA,1998,162551647.5,113675561057.462,1.206435993,61585103,321000000
THA,1999,174131016.7,126669064386.717,1.151848125,62298571,868000000
THA,2000,179263989.8,126392233706.79,1.04442413,62952642,511000000
THA,2001,192377279.3,120296476180.402,0.927424589,63539196,494000000
THA,2002,205776032.5,134300851255.002,0.83050102,64069087,688000000
THA,2003,221916442.2,152280677649.055,0.747605587,64549866,1153000000
THA,2004,240241704.5,172895749632.046,0.687690282,64995299,1282000000
THA,2005,244303940,189318549680.384,0.645482185,65416189,1532000000
THA,2006,248619994.9,221758196504.936,0.604057085,65812536,1472000000
THA,2007,249166110.2,262942476722.425,0.55991981,66182067,1799000000
THA,2008,249591018.8,291382991177.698,0.525822896,66530984,2614000000
THA,2009,264750299.2,281710416557.292,0.503540016,66866839,3087000000
THA,2010,279428513.3,341104820155.464,0.489609257,67195028,3412000000
THA,2011,275835966,370819140946.553,0.480063003,67518382,4391000000
THA,2012,293664430.5,397558222957.17,0.469250687,67835957,5246000000
THA,2013,296902994.6,420333203150.426,0.453807163,68144501,8359000000
THA,2014,313186490.6,407339361695.577,0.430842722,68438730,9152000000
THA,2015,320574008.8,401295941041.296,0.402150718,68714511,10439000000
TJK,1961,3228751.98,,3.395610888,2159134,
TJK,1962,3388617.83,,3.523801538,2236574,
TJK,1963,3634063.34,,3.586649722,2318248,
TJK,1964,3864810.52,,3.568856048,2402477,
TJK,1965,4099729.23,,3.496924007,2487976,
TJK,1966,4329431.03,,3.419008464,2574511,
TJK,1967,4527008.8,,3.351314361,2662253,
TJK,1968,4654160.2,,3.276555252,2750928,
TJK,1969,4847013.54,,3.195799214,2840262,
TJK,1970,5098081.04,,3.114263969,2930107,
TJK,1971,5412533.9,,3.035463587,3020413,
TJK,1972,5697317.26,,2.96412829,3111282,
TJK,1973,5940702.44,,2.90620647,3203029,
TJK,1974,6169871.23,,2.864393696,3296103,
TJK,1975,6488520.87,,2.836660244,3390941,
TJK,1976,6736551.37,,2.812126643,3487652,
TJK,1977,6963984.14,,2.79522485,3586515,
TJK,1978,7201259.4,,2.801693203,3688419,
TJK,1979,7259087.45,,2.83418254,3794451,
TJK,1980,7543154.27,,2.883225297,3905446,
TJK,1981,7400173.61,,2.911412132,4020821,
TJK,1982,7540007.93,,2.92809307,4140295,
TJK,1983,7647665.94,,2.973938139,4265274,
TJK,1984,7716125.62,,3.054387372,4397562,
TJK,1985,8321724.5,,3.139686481,4537822,
TJK,1986,8343396.12,,3.241489601,4687325,
TJK,1987,8694201.29,,3.287918131,4844002,
TJK,1988,8932338.83,,3.193044653,5001169,
TJK,1989,8744083,,2.930056325,5149874,
TJK,1990,8197125.4,2629395066.27017,2.567593708,5283814,0
TJK,1991,7903715.12,2534720480.3244,2.1867428,5400630,0
TJK,1992,7294624.73,1909246640.80838,1.868583057,5502494,0
TJK,1993,5161394.44,1646693642.11088,1.637069065,5593315,0
TJK,1994,2347446.17,1522018435.69536,1.523243239,5679167,0
TJK,1995,2442887.96,1231567145.35508,1.496762863,5764810,0
TJK,1996,2822485.18,1043654822.33503,1.490106268,5851355,0
TJK,1997,2148921.13,921572114.529611,1.476732044,5938405,0
TJK,1998,2494409.02,1320242080.86531,1.48731706,6027388,0
TJK,1999,2515545.58,1086605267.40992,1.519295343,6119661,0
TJK,2000,2232073.97,860521119.298753,1.567476716,6216341,0
TJK,2001,2285489.34,1080768906.5003,1.630242567,6318513,0
TJK,2002,1872934.22,1221120798.81336,1.700327656,6426867,0
TJK,2003,2062191.54,1555301496.04756,1.768650961,6541547,0
TJK,2004,2547275.25,2076182460.86517,1.83044471,6662389,0
TJK,2005,2421168.61,2312327536.41789,1.887280763,6789321,0
TJK,2006,2634138.72,2830220713.07301,1.943860713,6922587,0
TJK,2007,3204293.47,3719506172.83951,2.003390646,7062672,0
TJK,2008,2885313.02,5161337336.40365,2.063579235,7209930,0
TJK,2009,2434691.13,4979481980.35098,2.124626984,7364753,0
TJK,2010,2517762.83,5642178579.58438,2.184338722,7527394,0
TJK,2011,2320034.51,6522732202.50748,2.234800036,7697510,0
TJK,2012,2906292.25,7633049792.09321,2.277533217,7874835,0
TJK,2013,3437059.44,8448469837.53831,2.321266395,8059769,0
TJK,2014,5060686.36,9112544556.05962,2.367163928,8252833,0
TJK,2015,5460201.98,7854602391.65355,2.408647884,8454028,0
TKM,1961,14579099.87,,3.379255933,1658362,
TKM,1962,15301141.9,,3.382058497,1715408,
TKM,1963,16409454.41,,3.350306367,1773853,
TKM,1964,17451420.32,,3.283486682,1833064,
TKM,1965,18512368.92,,3.196213303,1892599,
TKM,1966,19549778.44,,3.097570227,1952141,
TKM,1967,20442043.78,,3.008523015,2011764,
TKM,1968,21016268.73,,2.940101877,2071790,
TKM,1969,21887106.66,,2.902364027,2132802,
TKM,1970,23020909.72,,2.882516182,2195175,
TKM,1971,24438184.23,,2.864497378,2258965,
TKM,1972,25721250.28,,2.838954957,2324015,
TKM,1973,26817160.65,,2.808744507,2390216,
TKM,1974,27848586.43,,2.771363105,2457384,
TKM,1975,29283591.75,,2.728784127,2525364,
TKM,1976,30401705.86,,2.693653093,2594313,
TKM,1977,31426739.14,,2.660385315,2664258,
TKM,1978,32496539.62,,2.616744908,2734895,
TKM,1979,32756727.38,,2.560243105,2805819,
TKM,1980,34037592.58,,2.498587119,2876808,
TKM,1981,33386955.95,,2.437065928,2947779,
TKM,1982,34014225.91,,2.389550659,3019066,
TKM,1983,34494413.51,,2.371310306,3091513,
TKM,1984,34798006.64,,2.387814811,3166221,
TKM,1985,37526967.95,,2.427392175,3244018,
TKM,1986,37619132.99,,2.449396836,3324458,
TKM,1987,39197826.43,2331358819.75954,2.461969873,3407321,
TKM,1988,40267784.05,3010982414.24425,2.509080772,3493895,
TKM,1989,39413065.09,3006988216.55045,2.598340495,3585868,
TKM,1990,36940966.51,3189539641.3171,2.698959601,3683967,0
TKM,1991,35618528.73,3208098919.0146,2.816079569,3789185,0
TKM,1992,32900415.23,3200539816.0601,2.878533952,3899843,0
TKM,1993,28191680.9,3179225948.58114,2.805168415,4010789,0
TKM,1994,33442539.76,2561118608.35516,2.567564112,4115102,0
TKM,1995,33932206.47,2482228439.71407,2.228606837,4207841,0
TKM,1996,30603723.9,2378759975.44506,1.871820393,4287346,0
TKM,1997,30555890.87,2450349634.47436,1.568335252,4355116,0
TKM,1998,32024953.84,2605688065.08338,1.331202134,4413479,0
TKM,1999,37605024.81,2450564467.58315,1.186011402,4466135,0
TKM,2000,37465591.78,2904662604.82053,1.113271534,4516133,0
TKM,2001,37999761.26,3534803921.56863,1.056152094,4564083,0
TKM,2002,39889610.73,4461978498.86577,1.001132397,4610005,0
TKM,2003,44520132.21,5977560877.44013,0.98725697,4655743,0
TKM,2004,46447085.16,6838351088.46688,1.018435274,4703401,0
TKM,2005,48231551.32,8103901996.37024,1.083638122,4754646,0
TKM,2006,49372149.44,10276674364.8961,1.159749971,4810109,0
TKM,2007,55890131.33,12664165103.1895,1.240314446,4870141,0
TKM,2008,56665733.56,19271523178.8079,1.338519183,4935767,0
TKM,2009,50170747.96,20214385964.9123,1.451936718,5007954,0
TKM,2010,57108890.86,22583157894.7368,1.570268795,5087213,0
TKM,2011,62182264.98,29233333333.3333,1.693237552,5174085,0
TKM,2012,64532904.04,35164210526.3158,1.796928924,5267900,0
TKM,2013,66374122.36,39197543859.6491,1.852083285,5366375,0
TKM,2014,68028455.58,43524210526.3158,1.8454459,5466328,0
TKM,2015,75378997.99,35799714285.7143,1.79414627,5565287,0
TON,1961,10992,,3.413158947,63715,
TON,1962,10992,,3.878901047,66235,
TON,1963,10992,,4.062208022,68981,
TON,1964,10992,,3.923130687,71741,
TON,1965,10992,,3.565400992,74345,
TON,1966,10992,,3.211054353,76771,
TON,1967,14656,,2.898790904,79029,
TON,1968,14656,,2.56091143,81079,
TON,1969,10992,,2.166810407,82855,
TON,1970,25648,,1.78945722,84351,
TON,1971,18320,,1.351801568,85499,
TON,1972,21984,,0.959139478,86323,
TON,1973,25648,,0.737516688,86962,
TON,1974,21984,,0.710425575,87582,
TON,1975,32976,32506741.7201204,0.836843997,88318,
TON,1976,29312,30036416.9619944,1.031819554,89234,
TON,1977,29312,34139387.8908849,1.157627951,90273,
TON,1978,36640,41567471.6721987,1.169565334,91335,
TON,1979,40304,44667002.0120724,1.016332011,92268,
TON,1980,40304,53260077.4311091,0.759023073,92971,
TON,1981,47632,62242013.3302689,0.470008377,93409,
TON,1982,43968,62068161.0711025,0.248062143,93641,
TON,1983,47632,60863963.963964,0.0939318,93729,
TON,1984,47632,64248354.5414656,0.06292763,93788,
TON,1985,47632,60058663.3144773,0.115087074,93896,
TON,1986,47632,68195855.6149733,0.204272775,94088,
TON,1987,54960,81667133.4546982,0.247334383,94321,
TON,1988,69616,106657267.367342,0.285847573,94591,
TON,1989,69616,106344854.986095,0.274490518,94851,
TON,1990,76944,113563821.577404,0.229570446,95069,
TON,1991,95264,132201141.446861,0.186007462,95246,
TON,1992,69616,137066290.550071,0.160507784,95399,
TON,1993,84272,138489884.393064,0.165483186,95557,
TON,1994,91600,195990966.964273,0.190281088,95739,
TON,1995,95264,208871687.556137,0.247242126,95976,
TON,1996,76944,222100545.630873,0.308974545,96273,
TON,1997,98928,214991477.847365,0.358750359,96619,
TON,1998,87936,191504899.645243,0.426541176,97032,
TON,1999,109920,199214621.127752,0.462692457,97482,
TON,2000,95264,204849594.934864,0.502418493,97973,
TON,2001,87936,181116944.409455,0.523262927,98487,
TON,2002,102592,182763673.183878,0.54174879,99022,
TON,2003,117248,202246980.248881,0.570966906,99589,
TON,2004,109920,230657956.827974,0.629609651,100218,
TON,2005,113584,261797595.136159,0.683166691,100905,
TON,2006,128240,292232126.564982,0.790681822,101706,
TON,2007,113584,298513956.159185,0.856643204,102581,
TON,2008,120912,344428609.006734,0.774911627,103379,
TON,2009,131904,312377379.297118,0.493080041,103890,
TON,2010,117248,366840012.442325,0.092362761,103986,
TON,2011,102592,414523388.461329,-0.408580752,103562,
TON,2012,106256,470714083.426751,-0.799814248,102737,
TON,2013,113584,450643615.180528,-0.947661184,101768,
TON,2014,120912,439878828.008608,-0.729800671,101028,
TON,2015,131948.22,437006227.162781,-0.244786034,100781,
TTO,1961,4597933.69,584961208.656595,1.966320884,864818,
TTO,1962,7232082.25,619319197.340022,1.676739819,879441,
TTO,1963,1307394.25,678235373.038558,1.411687198,891944,
TTO,1964,3791526.82,711893367.55527,1.189053979,902613,
TTO,1965,5191115.39,736568861.926151,1.005768117,911737,
TTO,1966,4051522.24,723735635.536371,0.817064941,919217,
TTO,1967,4634187.39,761981474.023359,0.652553859,925235,
TTO,1968,4036866.24,758899950,0.599130039,930795,
TTO,1969,3901179.38,779200000,0.684270872,937186,
TTO,1970,8990356.51,821850000,0.868403892,945360,
TTO,1971,8096399.94,896754316.674262,1.092114851,955741,35000000
TTO,1972,8235513.08,1083381044.08473,1.288561743,968136,35000000
TTO,1973,9389821.66,1308799458.96284,1.422891833,982010,29000000
TTO,1974,10042043.38,2042031901.42217,1.464062344,996493,25000000
TTO,1975,9613295.94,2442667573.04821,1.438979831,1010936,23000000
TTO,1976,15910818.16,2500410583.79177,1.392036301,1025107,19000000
TTO,1977,16159260.68,3138666666.66667,1.366573627,1039212,23000000
TTO,1978,15311864.04,3562333458.33333,1.371027367,1053558,29000000
TTO,1979,16707079.13,4602416625,1.421380467,1068640,29000000
TTO,1980,16919433.54,6235833333.33333,1.495720246,1084744,26000000
TTO,1981,17242381.72,6992083333.33333,1.576726966,1101983,19000000
TTO,1982,18405236.99,8140416666.66667,1.623525818,1120020,18000000
